Temperature, Rainfall, Humidity, Made-up
62.00,94.00,45.00,80.00
45.00,48.00,23.00,46.20
49.00,50.00,29.00,52.00
70.00,86.00,55.00,86.80
46.00,56.00,41.00,59.80
61.00,28.00,83.00,82.60
78.00,92.00,89.00,112.20
45.00,76.00,99.00,100.20
32.00,20.00,100.00,78.80
65.00,91.00,79.00,100.70
77.00,56.00,57.00,81.80
63.00,75.00,30.00,65.70
59.00,22.00,97.00,88.40
24.00,31.00,54.00,51.30
92.00,85.00,86.00,113.90
74.00,95.00,70.00,100.10
72.00,97.00,49.00,87.30
21.00,37.00,35.00,40.50
96.00,82.00,87.00,115.20
66.00,90.00,44.00,79.80
66.00,28.00,76.00,80.40
91.00,26.00,80.00,92.20
77.00,75.00,70.00,95.30
35.00,69.00,50.00,64.70
77.00,46.00,61.00,81.20
44.00,54.00,84.00,84.20
50.00,80.00,52.00,75.20
62.00,88.00,23.00,65.00
86.00,80.00,38.00,81.20
32.00,52.00,42.00,53.60
56.00,25.00,24.00,44.30
27.00,81.00,85.00,86.10
25.00,20.00,41.00,40.60
58.00,45.00,55.00,69.70
72.00,56.00,58.00,80.40
72.00,74.00,93.00,106.80
86.00,99.00,46.00,91.70
48.00,22.00,100.00,85.80
87.00,85.00,28.00,77.10
37.00,27.00,86.00,74.50
75.00,49.00,54.00,77.10
23.00,81.00,93.00,89.30
28.00,72.00,99.00,92.20
53.00,68.00,99.00,101.00
35.00,48.00,35.00,49.40
28.00,79.00,50.00,64.90
52.00,55.00,41.00,61.90
66.00,67.00,22.00,59.70
72.00,38.00,34.00,60.60
26.00,64.00,90.00,83.60
41.00,60.00,29.00,51.80
76.00,58.00,49.00,77.20
89.00,71.00,93.00,112.70
59.00,71.00,54.00,77.30
22.00,57.00,94.00,82.30
99.00,59.00,32.00,76.50
73.00,47.00,66.00,82.90
51.00,64.00,69.00,81.00
71.00,49.00,34.00,63.50
31.00,27.00,22.00,33.70
20.00,93.00,40.00,59.90
55.00,22.00,42.00,53.80
87.00,70.00,78.00,102.60
35.00,30.00,41.00,47.60
53.00,82.00,47.00,74.00
83.00,40.00,31.00,63.80
60.00,50.00,81.00,87.60
74.00,82.00,92.00,109.40
62.00,79.00,67.00,88.70
76.00,31.00,60.00,75.70
80.00,69.00,39.00,76.10
29.00,29.00,55.00,53.30
32.00,82.00,21.00,50.00
22.00,48.00,86.00,74.80
82.00,47.00,56.00,80.50
83.00,97.00,69.00,103.70
98.00,20.00,66.00,84.80
66.00,60.00,82.00,93.60
33.00,41.00,28.00,42.30
68.00,86.00,80.00,101.00
64.00,33.00,79.00,82.90
24.00,21.00,71.00,58.50
83.00,49.00,56.00,81.50
23.00,61.00,34.00,47.90
76.00,84.00,73.00,99.40
75.00,65.00,62.00,86.70
50.00,89.00,51.00,77.30
50.00,63.00,37.00,61.10
47.00,90.00,21.00,58.40
27.00,70.00,52.00,63.00
63.00,66.00,90.00,99.00
35.00,94.00,84.00,92.60
62.00,76.00,31.00,66.20
35.00,52.00,21.00,42.20
35.00,32.00,69.00,65.00
69.00,52.00,98.00,102.00
20.00,47.00,42.00,47.30
73.00,52.00,42.00,70.00
23.00,53.00,69.00,66.50
71.00,44.00,66.00,81.20
75.00,49.00,78.00,91.50
78.00,77.00,53.00,86.10
89.00,63.00,27.00,70.70
78.00,35.00,58.00,76.50
49.00,85.00,96.00,102.70
93.00,34.00,57.00,81.60
93.00,39.00,78.00,95.70
93.00,92.00,42.00,90.00
96.00,95.00,28.00,83.70
31.00,65.00,46.00,59.50
76.00,52.00,54.00,78.40
38.00,96.00,50.00,74.00
39.00,61.00,31.00,52.50
27.00,98.00,27.00,56.40
85.00,59.00,56.00,85.30
50.00,42.00,95.00,89.60
26.00,100.00,97.00,98.60
50.00,82.00,51.00,75.20
32.00,53.00,89.00,82.10
93.00,43.00,66.00,89.70
95.00,63.00,22.00,70.10
29.00,61.00,78.00,76.70
91.00,93.00,69.00,105.70
21.00,58.00,29.00,43.20
40.00,67.00,28.00,52.90
61.00,74.00,57.00,80.80
31.00,65.00,75.00,76.90
62.00,39.00,85.00,87.50
61.00,89.00,44.00,77.50
38.00,94.00,67.00,83.60
54.00,85.00,35.00,68.10
99.00,26.00,75.00,92.40
88.00,85.00,97.00,118.90
21.00,100.00,81.00,87.00
84.00,24.00,55.00,73.80
54.00,35.00,97.00,90.30
75.00,52.00,72.00,88.80
93.00,83.00,40.00,86.10
87.00,72.00,87.00,108.60
42.00,48.00,44.00,57.60
42.00,95.00,32.00,64.50
50.00,88.00,24.00,60.80
46.00,84.00,77.00,89.80
20.00,66.00,67.00,68.00
55.00,89.00,41.00,73.30
87.00,25.00,32.00,61.50
43.00,67.00,34.00,57.70
66.00,49.00,54.00,73.50
94.00,52.00,80.00,101.20
77.00,90.00,47.00,86.00
68.00,27.00,20.00,47.30
64.00,82.00,37.00,72.40
83.00,88.00,71.00,102.20
86.00,89.00,30.00,79.10
82.00,77.00,27.00,72.10
92.00,89.00,52.00,94.70
64.00,65.00,98.00,103.90
73.00,93.00,81.00,105.70
32.00,95.00,86.00,92.90
56.00,91.00,72.00,92.90
97.00,100.00,36.00,90.40
54.00,78.00,99.00,104.40
52.00,81.00,69.00,86.50
27.00,92.00,50.00,68.40
22.00,65.00,54.00,60.70
35.00,32.00,62.00,60.80
40.00,83.00,98.00,99.70
57.00,55.00,68.00,80.10
50.00,100.00,46.00,77.60
84.00,55.00,48.00,78.90
91.00,67.00,65.00,95.50
50.00,88.00,21.00,59.00
94.00,93.00,68.00,106.30
82.00,22.00,47.00,67.60
92.00,79.00,61.00,97.10
81.00,85.00,84.00,108.30
88.00,88.00,41.00,86.20
44.00,100.00,78.00,94.40
96.00,35.00,77.00,95.10
75.00,56.00,83.00,96.60
91.00,97.00,75.00,110.50
77.00,87.00,75.00,101.90
75.00,97.00,64.00,97.50
31.00,21.00,45.00,45.70
51.00,49.00,43.00,60.90
69.00,78.00,93.00,106.80
40.00,28.00,97.00,82.60
66.00,62.00,32.00,64.20
36.00,88.00,74.00,85.20
22.00,63.00,44.00,54.10
32.00,69.00,71.00,76.10
48.00,48.00,45.00,60.60
68.00,39.00,93.00,94.70
95.00,89.00,75.00,109.70
28.00,77.00,60.00,70.30
85.00,35.00,48.00,73.30
47.00,79.00,83.00,92.30
30.00,79.00,54.00,68.10
93.00,40.00,75.00,94.20
93.00,42.00,64.00,88.20
98.00,54.00,59.00,90.80
50.00,52.00,89.00,89.00
64.00,41.00,27.00,54.10
88.00,96.00,73.00,107.80
51.00,27.00,57.00,62.70
52.00,90.00,95.00,104.80
32.00,35.00,32.00,42.50
43.00,99.00,35.00,67.90
31.00,90.00,39.00,62.80
71.00,35.00,89.00,92.30
50.00,23.00,40.00,50.90
54.00,86.00,63.00,85.20
99.00,86.00,39.00,88.80
59.00,25.00,25.00,46.10
70.00,25.00,61.00,72.10
100.00,79.00,53.00,95.50
87.00,72.00,44.00,82.80
41.00,49.00,91.00,85.70
58.00,64.00,68.00,83.20
81.00,71.00,68.00,94.50
32.00,92.00,40.00,64.40
60.00,98.00,79.00,100.80
64.00,84.00,97.00,109.00
96.00,95.00,44.00,93.30
27.00,39.00,23.00,36.30
59.00,87.00,52.00,80.90
85.00,68.00,97.00,112.60
78.00,44.00,22.00,57.60
25.00,93.00,42.00,63.10
30.00,49.00,46.00,54.30
26.00,83.00,71.00,77.90
67.00,40.00,98.00,97.60
39.00,58.00,29.00,50.40
44.00,56.00,22.00,47.60
53.00,20.00,68.00,68.00
25.00,32.00,20.00,31.60
23.00,59.00,92.00,82.10
40.00,82.00,96.00,98.20
54.00,66.00,26.00,57.00
81.00,48.00,32.00,66.00
32.00,68.00,33.00,53.00
65.00,69.00,56.00,80.30
85.00,100.00,52.00,95.20
70.00,23.00,77.00,81.10
59.00,57.00,60.00,76.70
70.00,45.00,89.00,94.90
92.00,66.00,36.00,78.20
99.00,79.00,87.00,115.50
80.00,88.00,71.00,101.00
60.00,86.00,20.00,61.80
95.00,59.00,74.00,100.10
87.00,56.00,74.00,96.00
24.00,56.00,44.00,52.80
58.00,50.00,95.00,95.20
70.00,66.00,73.00,91.60
86.00,76.00,62.00,94.40
20.00,46.00,45.00,48.80
44.00,24.00,70.00,66.80
20.00,90.00,93.00,90.80
73.00,35.00,87.00,91.90
23.00,49.00,39.00,47.30
49.00,41.00,81.00,80.50
53.00,63.00,79.00,87.50
89.00,80.00,20.00,71.60
70.00,44.00,52.00,72.40
37.00,66.00,71.00,77.20
35.00,37.00,22.00,38.30
64.00,34.00,61.00,72.40
73.00,64.00,47.00,76.60
31.00,67.00,82.00,81.70
40.00,49.00,31.00,49.30
62.00,52.00,95.00,97.40
35.00,24.00,31.00,39.80
32.00,95.00,49.00,70.70
33.00,83.00,70.00,80.10
73.00,73.00,69.00,92.50
72.00,65.00,25.00,63.30
24.00,28.00,73.00,61.80
54.00,21.00,52.00,59.10
98.00,38.00,42.00,75.80
44.00,79.00,78.00,88.10
72.00,59.00,75.00,91.50
93.00,58.00,48.00,83.40
53.00,67.00,48.00,70.10
74.00,43.00,55.00,75.50
96.00,36.00,73.00,93.00
87.00,64.00,48.00,82.80
27.00,100.00,43.00,66.60
61.00,71.00,80.00,93.70
57.00,94.00,76.00,96.60
76.00,30.00,62.00,76.60
24.00,37.00,56.00,54.30
86.00,33.00,100.00,104.30
77.00,38.00,25.00,57.20
76.00,59.00,32.00,67.30
87.00,42.00,41.00,72.00
28.00,84.00,67.00,76.60
79.00,54.00,46.00,75.40
40.00,35.00,53.00,58.30
85.00,100.00,36.00,85.60
83.00,55.00,26.00,65.30
22.00,81.00,23.00,46.90
57.00,38.00,85.00,85.20
88.00,43.00,36.00,69.70
55.00,80.00,25.00,61.00
66.00,53.00,94.00,98.70
57.00,58.00,53.00,72.00
94.00,59.00,32.00,74.50
74.00,97.00,55.00,91.70
31.00,55.00,52.00,60.10
56.00,66.00,28.00,59.00
80.00,41.00,52.00,75.50
60.00,54.00,74.00,84.60
68.00,47.00,68.00,82.10
75.00,34.00,46.00,67.80
77.00,81.00,66.00,94.70
26.00,21.00,98.00,75.50
72.00,41.00,79.00,88.50
69.00,30.00,39.00,60.00
48.00,93.00,39.00,70.50
43.00,88.00,30.00,61.60
35.00,93.00,91.00,96.50
24.00,27.00,85.00,68.70
65.00,94.00,40.00,78.20
62.00,89.00,38.00,74.30
58.00,22.00,99.00,89.20
48.00,66.00,31.00,57.60
75.00,54.00,30.00,64.20
55.00,42.00,82.00,83.80
20.00,74.00,24.00,44.60
98.00,47.00,29.00,70.70
80.00,34.00,92.00,97.40
48.00,33.00,96.00,86.70
60.00,94.00,30.00,70.20
62.00,47.00,36.00,60.50
46.00,63.00,70.00,79.30
66.00,97.00,62.00,92.70
89.00,86.00,46.00,89.00
34.00,68.00,21.00,46.60
79.00,72.00,59.00,88.60
63.00,23.00,93.00,87.90
81.00,29.00,45.00,68.10
95.00,93.00,77.00,112.10
84.00,85.00,70.00,101.10
82.00,37.00,86.00,95.50
29.00,51.00,21.00,39.50
23.00,40.00,82.00,70.40
42.00,33.00,73.00,70.50
29.00,38.00,55.00,56.00
42.00,28.00,94.00,81.60
89.00,21.00,20.00,53.90
88.00,67.00,65.00,94.30
62.00,52.00,72.00,83.60
81.00,42.00,71.00,87.60
88.00,58.00,72.00,95.80
42.00,42.00,99.00,88.80
23.00,60.00,63.00,65.00
89.00,87.00,76.00,107.30
97.00,75.00,80.00,109.30
44.00,82.00,33.00,62.00
70.00,45.00,82.00,90.70
42.00,26.00,68.00,65.40
21.00,46.00,44.00,48.60
53.00,57.00,86.00,89.90
70.00,28.00,55.00,69.40
68.00,82.00,48.00,80.60
56.00,66.00,68.00,83.00
69.00,94.00,50.00,85.80
30.00,22.00,83.00,68.40
78.00,84.00,74.00,100.80
34.00,79.00,93.00,93.10
58.00,50.00,76.00,83.80
75.00,27.00,35.00,59.10
28.00,46.00,64.00,63.40
80.00,52.00,35.00,68.60
98.00,63.00,73.00,101.90
42.00,34.00,54.00,59.40
26.00,59.00,98.00,86.90
97.00,83.00,72.00,106.90
100.00,56.00,56.00,90.40
23.00,49.00,24.00,38.30
55.00,93.00,65.00,88.90
48.00,54.00,55.00,68.40
72.00,72.00,74.00,94.80
29.00,64.00,47.00,59.00
53.00,93.00,50.00,79.10
37.00,22.00,60.00,57.40
20.00,45.00,70.00,63.50
86.00,27.00,87.00,94.70
52.00,78.00,96.00,101.80
40.00,40.00,32.00,47.20
29.00,24.00,36.00,40.40
71.00,35.00,89.00,92.30
79.00,82.00,53.00,88.00
64.00,39.00,80.00,85.30
71.00,46.00,51.00,72.80
38.00,77.00,48.00,67.10
81.00,24.00,95.00,96.60
34.00,26.00,57.00,55.60
28.00,30.00,30.00,38.20
76.00,50.00,82.00,94.60
95.00,21.00,87.00,96.50
92.00,71.00,38.00,80.90
24.00,89.00,57.00,70.50
50.00,78.00,81.00,92.00
59.00,54.00,73.00,83.60
91.00,36.00,64.00,85.60
34.00,58.00,95.00,88.00
49.00,56.00,35.00,57.40
33.00,50.00,79.00,75.60
83.00,81.00,32.00,76.70
79.00,77.00,27.00,70.90
95.00,55.00,23.00,68.30
44.00,22.00,80.00,72.20
62.00,93.00,89.00,106.10
33.00,74.00,42.00,60.60
80.00,49.00,84.00,97.10
45.00,83.00,86.00,94.50
71.00,61.00,67.00,86.90
67.00,89.00,23.00,67.30
99.00,39.00,64.00,89.70
74.00,90.00,82.00,105.80
38.00,99.00,20.00,56.90
73.00,100.00,97.00,117.40
59.00,51.00,88.00,91.70
79.00,38.00,39.00,66.40
98.00,24.00,54.00,78.80
24.00,37.00,68.00,61.50
69.00,71.00,58.00,83.70
57.00,23.00,75.00,74.70
88.00,71.00,51.00,87.10
87.00,63.00,64.00,92.10
21.00,32.00,71.00,60.60
84.00,28.00,49.00,71.40
76.00,85.00,60.00,91.90
65.00,61.00,40.00,68.30
89.00,36.00,43.00,72.20
31.00,60.00,85.00,81.40
23.00,46.00,24.00,37.40
57.00,91.00,86.00,101.70
49.00,88.00,49.00,75.40
44.00,45.00,49.00,60.50
84.00,34.00,73.00,87.60
65.00,79.00,98.00,108.50
26.00,42.00,75.00,68.00
95.00,34.00,34.00,68.60
85.00,44.00,80.00,95.20
56.00,26.00,88.00,83.00
64.00,22.00,89.00,85.60
65.00,40.00,100.00,98.00
26.00,57.00,85.00,78.50
56.00,81.00,64.00,85.10
80.00,28.00,98.00,99.20
86.00,62.00,92.00,108.20
87.00,81.00,59.00,94.50
78.00,78.00,38.00,77.40
73.00,91.00,74.00,100.90
44.00,35.00,75.00,73.10
25.00,74.00,36.00,53.80
71.00,20.00,83.00,84.20
82.00,80.00,24.00,71.20
77.00,93.00,88.00,111.50
95.00,24.00,59.00,80.60
46.00,40.00,60.00,66.40
59.00,91.00,70.00,92.90
77.00,37.00,47.00,70.10
79.00,48.00,91.00,100.60
91.00,83.00,35.00,82.30
68.00,90.00,28.00,71.00
47.00,64.00,97.00,96.20
57.00,82.00,35.00,68.40
21.00,51.00,21.00,36.30
60.00,48.00,30.00,56.40
98.00,75.00,33.00,81.50
65.00,66.00,100.00,105.80
83.00,34.00,82.00,92.60
86.00,72.00,75.00,101.00
68.00,27.00,23.00,49.10
58.00,58.00,81.00,89.20
76.00,43.00,94.00,99.70
34.00,92.00,29.00,58.60
68.00,47.00,45.00,68.30
86.00,75.00,91.00,111.50
76.00,43.00,69.00,84.70
28.00,55.00,49.00,57.10
29.00,24.00,33.00,38.60
33.00,56.00,44.00,56.40
51.00,46.00,92.00,89.40
87.00,40.00,86.00,98.40
21.00,74.00,52.00,61.80
48.00,24.00,92.00,81.60
63.00,63.00,32.00,63.30
31.00,53.00,96.00,85.90
23.00,31.00,100.00,78.50
28.00,51.00,31.00,45.10
66.00,35.00,73.00,80.70
72.00,92.00,92.00,111.60
38.00,49.00,79.00,77.30
24.00,65.00,54.00,61.50
59.00,37.00,98.00,93.50
33.00,76.00,90.00,90.00
73.00,45.00,79.00,90.10
46.00,83.00,34.00,63.70
44.00,39.00,43.00,55.10
86.00,95.00,80.00,110.90
29.00,86.00,94.00,93.80
62.00,30.00,20.00,45.80
68.00,59.00,45.00,71.90
96.00,44.00,84.00,102.00
44.00,91.00,73.00,88.70
57.00,92.00,47.00,78.60
68.00,62.00,98.00,104.60
29.00,84.00,73.00,80.60
33.00,76.00,28.00,52.80
38.00,24.00,79.00,69.80
90.00,29.00,61.00,81.30
86.00,63.00,40.00,77.30
34.00,41.00,30.00,43.90
58.00,75.00,82.00,94.90
89.00,76.00,42.00,83.60
72.00,99.00,62.00,95.70
67.00,41.00,84.00,89.50
56.00,63.00,89.00,94.70
58.00,38.00,45.00,61.60
39.00,58.00,34.00,53.40
90.00,23.00,89.00,96.30
63.00,28.00,63.00,71.40
94.00,32.00,35.00,68.20
83.00,22.00,79.00,87.20
83.00,89.00,62.00,97.10
31.00,74.00,76.00,80.20
30.00,54.00,36.00,49.80
84.00,21.00,56.00,73.50
82.00,97.00,72.00,105.10
37.00,37.00,42.00,51.10
47.00,41.00,44.00,57.50
44.00,85.00,95.00,100.10
46.00,51.00,72.00,76.90
41.00,61.00,83.00,84.50
63.00,89.00,41.00,76.50
73.00,53.00,53.00,76.90
37.00,85.00,56.00,73.90
76.00,83.00,55.00,88.30
58.00,69.00,53.00,75.70
71.00,38.00,66.00,79.40
67.00,71.00,99.00,107.50
37.00,38.00,79.00,73.60
53.00,52.00,38.00,59.60
32.00,48.00,24.00,41.60
39.00,84.00,99.00,100.20
87.00,48.00,27.00,65.40
60.00,58.00,20.00,53.40
45.00,25.00,99.00,84.90
72.00,75.00,51.00,81.90
89.00,79.00,40.00,83.30
89.00,75.00,27.00,74.30
69.00,26.00,88.00,88.20
59.00,83.00,28.00,65.30
25.00,50.00,23.00,38.80
78.00,66.00,38.00,73.80
77.00,56.00,71.00,90.20
69.00,56.00,71.00,87.00
44.00,56.00,83.00,84.20
89.00,73.00,68.00,98.30
25.00,97.00,72.00,82.30
50.00,44.00,66.00,72.80
43.00,100.00,87.00,99.40
76.00,53.00,85.00,97.30
69.00,66.00,22.00,60.60
79.00,60.00,60.00,85.60
23.00,87.00,63.00,73.10
67.00,54.00,30.00,61.00
83.00,67.00,36.00,74.90
74.00,91.00,92.00,112.10
79.00,65.00,43.00,76.90
31.00,93.00,92.00,95.50
24.00,96.00,65.00,77.40
95.00,73.00,83.00,109.70
47.00,91.00,86.00,97.70
90.00,99.00,96.00,123.30
40.00,46.00,78.00,76.60
85.00,51.00,88.00,102.10
47.00,66.00,95.00,95.60
59.00,95.00,90.00,106.10
58.00,65.00,34.00,63.10
66.00,52.00,87.00,94.20
100.00,23.00,59.00,82.30
56.00,64.00,83.00,91.40
71.00,20.00,65.00,73.40
48.00,89.00,90.00,99.90
30.00,41.00,36.00,45.90
29.00,95.00,61.00,76.70
64.00,45.00,84.00,89.50
41.00,76.00,57.00,73.40
94.00,87.00,79.00,111.10
86.00,73.00,63.00,94.10
24.00,73.00,98.00,90.30
74.00,43.00,26.00,58.10
46.00,30.00,78.00,74.20
60.00,24.00,72.00,74.40
88.00,79.00,56.00,92.50
84.00,77.00,50.00,86.70
38.00,46.00,53.00,60.80
30.00,31.00,71.00,63.90
98.00,53.00,82.00,104.30
85.00,21.00,53.00,72.10
69.00,43.00,55.00,73.50
21.00,63.00,46.00,54.90
37.00,71.00,94.00,92.50
62.00,72.00,58.00,81.20
39.00,71.00,51.00,67.50
55.00,99.00,26.00,67.30
55.00,95.00,32.00,69.70
98.00,73.00,65.00,100.10
41.00,95.00,62.00,82.10
37.00,56.00,93.00,87.40
25.00,42.00,36.00,44.20
89.00,90.00,82.00,111.80
50.00,25.00,22.00,40.70
91.00,54.00,51.00,83.20
65.00,34.00,28.00,53.00
92.00,40.00,78.00,95.60
29.00,86.00,91.00,92.00
94.00,47.00,56.00,85.30
25.00,36.00,28.00,37.60
77.00,95.00,95.00,116.30
65.00,88.00,97.00,110.60
38.00,45.00,77.00,74.90
43.00,47.00,77.00,77.50
57.00,56.00,38.00,62.40
70.00,31.00,26.00,52.90
21.00,36.00,41.00,43.80
83.00,66.00,35.00,74.00
69.00,49.00,63.00,80.10
94.00,90.00,60.00,100.60
74.00,83.00,69.00,95.90
96.00,100.00,40.00,92.40
55.00,38.00,55.00,66.40
48.00,80.00,21.00,55.80
34.00,25.00,99.00,80.50
88.00,30.00,88.00,97.00
90.00,69.00,66.00,96.30
33.00,63.00,70.00,74.10
97.00,44.00,40.00,76.00
97.00,94.00,86.00,118.60
94.00,79.00,35.00,82.30
21.00,67.00,83.00,78.30
73.00,68.00,76.00,95.20
60.00,62.00,92.00,97.80
90.00,42.00,49.00,78.00
39.00,63.00,61.00,71.10
75.00,73.00,71.00,94.50
38.00,59.00,49.00,62.30
80.00,47.00,60.00,82.10
76.00,69.00,99.00,110.50
53.00,40.00,67.00,73.40
99.00,82.00,57.00,98.40
89.00,75.00,24.00,72.50
60.00,69.00,76.00,90.30
84.00,61.00,98.00,110.70
98.00,28.00,67.00,87.80
39.00,92.00,36.00,64.80
26.00,26.00,70.00,60.20
66.00,91.00,37.00,75.90
68.00,37.00,80.00,86.30
79.00,93.00,36.00,81.10
72.00,22.00,49.00,64.80
98.00,46.00,94.00,109.40
48.00,37.00,42.00,55.50
58.00,25.00,68.00,71.50
45.00,23.00,71.00,67.50
61.00,50.00,88.00,92.20
64.00,70.00,91.00,101.20
28.00,92.00,33.00,58.60
32.00,21.00,29.00,36.50
77.00,98.00,82.00,109.40
38.00,74.00,97.00,95.60
78.00,42.00,42.00,69.00
98.00,30.00,49.00,77.60
77.00,32.00,67.00,80.60
68.00,98.00,94.00,113.00
37.00,73.00,98.00,95.50
84.00,83.00,47.00,86.70
97.00,73.00,93.00,116.50
98.00,52.00,62.00,92.00
72.00,91.00,25.00,71.10
27.00,20.00,57.00,51.00
31.00,21.00,87.00,70.90
48.00,42.00,98.00,90.60
91.00,70.00,38.00,80.20
82.00,91.00,60.00,96.10
70.00,37.00,99.00,98.50
62.00,86.00,47.00,78.80
96.00,79.00,60.00,98.10
46.00,91.00,98.00,104.50
84.00,97.00,68.00,103.50
48.00,98.00,41.00,73.20
60.00,83.00,38.00,71.70
54.00,44.00,59.00,70.20
31.00,20.00,86.00,70.00
51.00,85.00,96.00,103.50
35.00,20.00,63.00,57.80
22.00,75.00,96.00,88.90
63.00,75.00,37.00,69.90
58.00,87.00,86.00,100.90
26.00,43.00,94.00,79.70
52.00,71.00,91.00,96.70
87.00,44.00,67.00,88.20
36.00,73.00,77.00,82.50
62.00,69.00,46.00,73.10
52.00,88.00,83.00,97.00
46.00,90.00,20.00,57.40
70.00,40.00,38.00,62.80
65.00,94.00,67.00,94.40
88.00,96.00,28.00,80.80
61.00,37.00,56.00,69.10
59.00,81.00,89.00,101.30
83.00,81.00,48.00,86.30
66.00,48.00,21.00,53.40
47.00,37.00,59.00,65.30
95.00,81.00,23.00,76.10
58.00,22.00,56.00,63.40
75.00,33.00,61.00,76.50
84.00,71.00,99.00,114.30
65.00,33.00,58.00,70.70
38.00,22.00,36.00,43.40
21.00,54.00,43.00,50.40
84.00,84.00,100.00,118.80
77.00,71.00,84.00,102.50
98.00,73.00,40.00,85.10
78.00,59.00,20.00,60.90
75.00,50.00,84.00,95.40
100.00,94.00,96.00,125.80
64.00,21.00,73.00,75.70
28.00,27.00,35.00,40.30
24.00,86.00,69.00,76.80
29.00,81.00,77.00,82.10
80.00,59.00,80.00,97.70
68.00,100.00,38.00,80.00
64.00,86.00,88.00,104.20
84.00,29.00,35.00,63.30
79.00,43.00,43.00,70.30
86.00,91.00,39.00,85.10
64.00,83.00,28.00,67.30
55.00,52.00,81.00,86.20
80.00,99.00,51.00,92.30
69.00,71.00,80.00,96.90
51.00,85.00,46.00,73.50
26.00,59.00,21.00,40.70
48.00,36.00,94.00,86.40
53.00,92.00,30.00,66.80
25.00,81.00,31.00,52.90
48.00,49.00,51.00,64.50
81.00,49.00,49.00,76.50
27.00,40.00,53.00,54.60
57.00,83.00,54.00,80.10
29.00,41.00,43.00,49.70
89.00,57.00,56.00,86.30
58.00,57.00,20.00,52.30
69.00,55.00,86.00,95.70
20.00,57.00,61.00,61.70
64.00,33.00,51.00,66.10
30.00,80.00,66.00,75.60
70.00,86.00,97.00,112.00
24.00,34.00,69.00,61.20
70.00,30.00,37.00,59.20
94.00,77.00,74.00,105.10
70.00,100.00,65.00,97.00
84.00,52.00,52.00,80.40
93.00,77.00,84.00,110.70
90.00,34.00,87.00,98.40
74.00,29.00,40.00,62.30
29.00,43.00,49.00,53.90
33.00,42.00,68.00,66.60
38.00,72.00,54.00,69.20
49.00,92.00,33.00,67.00
43.00,31.00,28.00,43.30
81.00,41.00,87.00,96.90
48.00,42.00,65.00,70.80
92.00,46.00,58.00,85.40
29.00,84.00,94.00,93.20
37.00,63.00,28.00,50.50
44.00,72.00,68.00,80.00
29.00,51.00,31.00,45.50
27.00,94.00,89.00,92.40
38.00,47.00,29.00,46.70
85.00,86.00,94.00,116.20
25.00,66.00,34.00,50.20
67.00,88.00,51.00,83.80
30.00,92.00,51.00,70.20
20.00,46.00,37.00,44.00
91.00,82.00,69.00,102.40
57.00,54.00,40.00,63.00
61.00,42.00,61.00,73.60
27.00,68.00,20.00,43.20
28.00,92.00,29.00,56.20
53.00,45.00,30.00,52.70
20.00,43.00,50.00,50.90
83.00,31.00,31.00,61.10
20.00,27.00,34.00,36.50
55.00,76.00,45.00,71.80
28.00,58.00,68.00,69.40
85.00,73.00,57.00,90.10
46.00,45.00,84.00,82.30
65.00,44.00,39.00,62.60
50.00,58.00,43.00,63.20
50.00,94.00,37.00,70.40
40.00,50.00,69.00,72.40
45.00,30.00,97.00,85.20
87.00,100.00,74.00,109.20
100.00,33.00,67.00,90.10
35.00,78.00,51.00,68.00
90.00,63.00,75.00,99.90
61.00,49.00,61.00,75.70
73.00,60.00,44.00,73.60
34.00,83.00,65.00,77.50
59.00,51.00,56.00,72.50
41.00,90.00,88.00,96.20
68.00,92.00,59.00,90.20
69.00,44.00,89.00,94.20
89.00,64.00,31.00,73.40
61.00,98.00,98.00,112.60
58.00,21.00,74.00,73.90
59.00,55.00,39.00,63.50
44.00,46.00,48.00,60.20
44.00,99.00,28.00,64.10
84.00,65.00,53.00,84.90
24.00,97.00,86.00,90.30
26.00,85.00,38.00,58.70
51.00,62.00,81.00,87.60
96.00,68.00,55.00,91.80
97.00,73.00,100.00,120.70
65.00,88.00,75.00,97.40
81.00,94.00,59.00,96.00
93.00,78.00,83.00,110.40
75.00,56.00,33.00,66.60
45.00,22.00,66.00,64.20
39.00,46.00,38.00,52.20
65.00,27.00,26.00,49.70
66.00,94.00,49.00,84.00
41.00,94.00,23.00,58.40
91.00,67.00,60.00,92.50
47.00,97.00,66.00,87.50
28.00,25.00,84.00,69.10
88.00,38.00,94.00,103.00
94.00,45.00,92.00,106.30
48.00,88.00,61.00,82.20
28.00,39.00,67.00,63.10
26.00,43.00,47.00,51.50
49.00,91.00,46.00,74.50
87.00,42.00,85.00,98.40
80.00,46.00,34.00,66.20
20.00,61.00,43.00,52.10
78.00,70.00,56.00,85.80
90.00,44.00,93.00,105.00
92.00,78.00,34.00,80.60
78.00,50.00,62.00,83.40
73.00,40.00,82.00,90.40
51.00,83.00,42.00,70.50
50.00,25.00,97.00,85.70
62.00,71.00,91.00,100.70
90.00,46.00,88.00,102.60
23.00,29.00,54.00,50.30
68.00,62.00,56.00,79.40
75.00,76.00,74.00,97.20
56.00,86.00,27.00,64.40
65.00,34.00,44.00,62.60
72.00,86.00,90.00,108.60
98.00,37.00,60.00,86.30
71.00,47.00,90.00,96.50
69.00,55.00,24.00,58.50
20.00,49.00,100.00,82.70
47.00,28.00,82.00,76.40
